id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1750808243058725277,@TheCinesthetic Going to annoy your siblings when there's nothing to do in the house,https://twitter.com/_dataffkid/status/1750808243058725277,tweet,Kage.Bunshin™,@_dataffkid,"England, United Kingdom",@TheCinesthetic,,0,0,0,1,42,0,2024-01-26 04:09:48,,
1750807799398031546,"@ph4t_c00ch13 Omg. When I’m around my friends I talk so much, I annoy myself 😆",https://twitter.com/bakedpotatofag/status/1750807799398031546,tweet,🩷𝓐𝓵𝓮𝔁𝓪𝓷𝓭𝓮𝓻 ¸.•*🩷,@bakedpotatofag,"Barbieland ",@ph4t_c00ch13,,0,0,0,1,22,0,2024-01-26 04:08:02,,
1750807489182908836,"@czla13 @creme_pearlie @CatholicArena Exactly... Not even at the back lol. He literally went to the front, just so he could annoy the church. I personally would send him to jail and ensure he's sued",https://twitter.com/_iRoyalty_/status/1750807489182908836,tweet,Royalty,@_iRoyalty_,"Where Jon Bellion Lives ","@czla13,@creme_pearlie,@CatholicArena",,0,0,0,0,7,0,2024-01-26 04:06:48,,
1750807275265261999,He was totally saying/singing all of that to annoy Lucifer,https://twitter.com/BlueRoseEnigma/status/1750807275265261999,tweet,🌹✨BlueRoseAngel✨🌹,@BlueRoseEnigma,"England, United Kingdom",,,0,0,0,2,81,0,2024-01-26 04:05:57,,
1750806945479455112,@edgyfox99 You annoy me because you haven't paid for the gas my car used to drive you to McDonald's.,https://twitter.com/PandoraResident/status/1750806945479455112,tweet,Goliath,@PandoraResident,,@edgyfox99,,1,0,0,0,13,0,2024-01-26 04:04:38,,
1750806811072987585,@iamblackmyth Tariq used to annoy me so much. Still don’t like him,https://twitter.com/TinahN_/status/1750806811072987585,tweet,☆ T I N A H,@TinahN_,Gauteng,@iamblackmyth,,0,0,0,0,21,0,2024-01-26 04:04:06,,
1750806729330397310,rahat don’t do this rahat behave listen rahat can you not are a few of my fav sentences bec i will only annoy the people i really really like,https://twitter.com/eatrott3nfruits/status/1750806729330397310,tweet,r,@eatrott3nfruits,,,,0,0,0,0,8,0,2024-01-26 04:03:47,,
1750806479857189009,"@Hera_Aoe Scythians, just to annoy everyone",https://twitter.com/Freyja_Baird/status/1750806479857189009,tweet,Chappens,@Freyja_Baird,"Scotland, United Kingdom",@Hera_Aoe,,0,0,0,0,70,0,2024-01-26 04:02:47,,
1750806276974530998,"@ABCDEFGH1010105 @Dogwith5fingers @Michael31323350 @1888fcceltic @Bert_McCann70 @pmillar_t How many months and this guy thinks this is getting to me haha

I've told ye Duke of York, I'm here to annoy dobs like you and I love knowing I'm in your head.

I want a post every half hour off you today, ok kid 

Try not to wnk to hard today thinking about fenians 😉",https://twitter.com/hatatigoal/status/1750806276974530998,tweet,bert shat it AGAIN!!!,@hatatigoal,,"@ABCDEFGH1010105,@Dogwith5fingers,@Michael31323350,@1888fcceltic,@Bert_McCann70,@pmillar_t",,1,0,0,0,5,0,2024-01-26 04:01:59,,
1750805967757783271,happy birthday to my motherrrr 💚you are such a wonderful person and i’m so glad you photobombed our pic because who would have thought it would lead to such an incredible friendship 🥰cannot wait to come annoy you and dad more 🫶🏼🫶🏼have a WONDERFUL DAY 🤍🤍@dorkycarden https://t.co/56i6V6ia3Y,https://twitter.com/marvELOus_queer/status/1750805967757783271,tweet,elo’ 🍉 | #SaveALOTO ❤️,@marvELOus_queer,she/they | queer | 21,@dorkycarden,,1,0,1,4,262,0,2024-01-26 04:00:45,"https://pbs.twimg.com/media/GEwcuI3XgAAE_QL.jpg,https://pbs.twimg.com/media/GEwcuI9XcAA5O4u.jpg,https://pbs.twimg.com/media/GEwcuI5XsAA9dTD.jpg,https://pbs.twimg.com/media/GEwcuI7WIAA0dP6.jpg",
1750805902758683009,@jwagsters Take it as a badge of honour when you annoy a vatnik enough to call you a slur,https://twitter.com/delbonoalbono/status/1750805902758683009,tweet,John Bono,@delbonoalbono,"Saare, Jõgevamaa",@jwagsters,,0,0,1,5,41,0,2024-01-26 04:00:30,,
1750805652857819150,"I'll see you tomorrow to annoy you more, then.",https://twitter.com/lunarscaled/status/1750805652857819150,tweet,𝑮𝑰𝑴𝑴𝑶𝑰𝑹𝑬𝑹 𝑻𝑨𝑲𝑬𝑺 𝑶𝑽𝑬𝑹 .ᐟ,@lunarscaled,𝐛𝐲 𝐝𝐨𝐠𝐦𝐚 / 21+ / ENG,,,0,0,0,0,36,0,2024-01-26 03:59:30,,
1750805510805245952,"Yall, I promise this shit not supposed to be this funny. I thought yall was gone annoy me but I been laughing so hard I got tears in my eyes 🤣",https://twitter.com/_freshbuzz/status/1750805510805245952,tweet,🥤,@_freshbuzz,,,,0,0,0,3,915,0,2024-01-26 03:58:56,,
1750805015638241516,@ia_bebeto Don’t annoy me this morning,https://twitter.com/Mzhiki/status/1750805015638241516,tweet,H!ks ✂️,@Mzhiki,"Accra, Ghana",@ia_bebeto,,1,0,0,0,67,0,2024-01-26 03:56:58,,
1750803552711434569,@evsthetic_ you can run away to our cottage and annoy me after commiting arson,https://twitter.com/doodlebinn/status/1750803552711434569,tweet,jae 🧸🍉,@doodlebinn,she/her || 14 || rcbyf,@evsthetic_,,1,0,0,1,12,0,2024-01-26 03:51:09,,
1750803533866106980,need to annoy someone today .,https://twitter.com/pernichiosa/status/1750803533866106980,tweet,"⊱⋅•⋅ 𝓛♡𝐕𝐄𝐁𝐎𝐌𝐁 , 𝐁𝐀𝐁𝐘 .ᐟ",@pernichiosa,/ / 𝓸riginal 𝓬haracter,,,0,6,0,2,470,0,2024-01-26 03:51:05,,
1750802298203222503,"@mexic0la_ It's well known they speak perfect English, but deliberately speak a cargo-cult pigeon English to confuse and annoy tourists. Have done for centuries. In fact Dutch trawlers are named doggers after Doggerland, the ancient land bridge from the UK to the Netherlands 8000 years ago.",https://twitter.com/da_masse/status/1750802298203222503,tweet,Ar David 🐦,@da_masse,"Titan. ",@mexic0la_,,0,0,0,2,61,0,2024-01-26 03:46:10,,
1750801486077206901,"@Fanny_7864 I got the same person but didn't click on the link, and yeah, it's annoy ://",https://twitter.com/SuicideForDumb/status/1750801486077206901,tweet,SakiCutie🇵🇸,@SuicideForDumb,She took my heart 😔,@Fanny_7864,,0,0,0,0,8,0,2024-01-26 03:42:57,,
1750801137853251943,"@J4m35c4mpb3ll @IndyLiveRadio Talking of Fifi.

Licence - To Annoy!

See folk on TV
Di they no
Get on yir tits!

Look at me
I'm a superstar
Like prime time
Paid half wits

You know
Who I'm talkin' aboot
Ah'll tell ye
There's no truce

We all ken
The usual suspects
Fiona - bloody - Bruce! 

#fergyspoems ;-) https://t.co/yO6rlp6dHe",https://twitter.com/IanFerg00944543/status/1750801137853251943,tweet,In A Flux-Part time Superhero (Janitor) and Poet!,@IanFerg00944543,"Freuchie, Scotland","@J4m35c4mpb3ll,@IndyLiveRadio",#fergyspoems,0,0,0,2,78,0,2024-01-26 03:41:34,"https://pbs.twimg.com/media/GEwYWUuXcAEDwZ-.jpg,https://pbs.twimg.com/media/GEwYWkdXMAE5xK6.jpg,https://pbs.twimg.com/media/GEwYWxJW4AAQfe-.jpg",
1750801010572787758,Pick me accounts annoy me so much. Nobody is marrying you on twitter dear bint 💀🤡,https://twitter.com/Ephemeral145/status/1750801010572787758,tweet,S,@Ephemeral145,,,,5,0,0,6,347,0,2024-01-26 03:41:03,,
1750801006424707272,"@dungeonBGM goodreads bc i think he would want to make earnest, thoughtful reviews and the letterboxd meme reviews would annoy him a little bit",https://twitter.com/candlekeeps/status/1750801006424707272,tweet,morg,@candlekeeps,,@dungeonBGM,,0,0,0,2,125,0,2024-01-26 03:41:02,,
1750800523924574683,@fadedxyfa U don't annoy me wtf,https://twitter.com/Tinybtw_/status/1750800523924574683,tweet,WTJ Tiny,@Tinybtw_,,@fadedxyfa,,0,0,0,0,71,0,2024-01-26 03:39:07,,
1750800233968078884,@Miso_Souperstar Hm a Bunny in a Bunny suit think about it (day 1 of waiting for the Pai sketch to be colored or new art of Pai (btw I won't be commenting the days all the time to not annoy I will just keep track of this on my own I just really like Pai and want to see that sketch be finished)),https://twitter.com/AlMichi09/status/1750800233968078884,tweet,Al,@AlMichi09,,@Miso_Souperstar,,0,0,0,0,309,0,2024-01-26 03:37:58,,
1750799870825288161,"@ItsKhalilHere We’re the same bro. 

Too many people annoy me. 

I enjoy staying quiet and undisturbed.",https://twitter.com/Hassanisonfayah/status/1750799870825288161,tweet,Hassan Ahmed,@Hassanisonfayah,Book a call NOW! →,@ItsKhalilHere,,0,0,0,0,3,0,2024-01-26 03:36:32,,
1750799857076335040,@AshleaSimonBF Just drive over them. Mosques are built but they wanna be in the streets to annoy people 🚗 💨,https://twitter.com/JohnAsh57772616/status/1750799857076335040,tweet,John Ash,@JohnAsh57772616,,@AshleaSimonBF,,0,0,0,0,2,0,2024-01-26 03:36:28,,
1750799707092226248,"@SuldanMohamed_ My dear brother, it was wrong for the Somali government to accept a Somali origin as an ambassador of another country. The 2nd point is Ethiopia is trying to annoy Somalia because Somalia did not give their ambassador persona non grata.  They are literally asking for it.",https://twitter.com/feisalabdalla1/status/1750799707092226248,tweet,Feisal Baasabra,@feisalabdalla1,"London, England",@SuldanMohamed_,,0,0,0,0,32,0,2024-01-26 03:35:53,,
1750799658601861242,@L__G__B @jk_rowling Not a fan of Harry Potter but so tempted right now to buy everything hp  related just to annoy  people like this,https://twitter.com/ginaca67/status/1750799658601861242,tweet,gina,@ginaca67,,"@L__G__B,@jk_rowling",,0,0,0,0,10,0,2024-01-26 03:35:41,,
1750799599550525523,"gara2 un bukan penentu kelulusan, almost every morning kene jadi lungguh paling mburi terus i annoy u with doodles WKWK",https://twitter.com/leeknowjatim/status/1750799599550525523,tweet,remi,@leeknowjatim," cyber.",,,1,0,0,0,31,0,2024-01-26 03:35:27,,
1750799312412357086,"@deathtospinach this arrived yesterday 👌 and the same arrived today. Clearly, it's so good that it will be worth reading twice. Can't wait to get stuck into it, if only to annoy those around me with my constant laughter 🤣 https://t.co/yf7ONZxbGw",https://twitter.com/RayCassar1/status/1750799312412357086,tweet,BlueRay,@RayCassar1,"Lancashire, England",@deathtospinach,,1,0,0,0,7,0,2024-01-26 03:34:19,https://pbs.twimg.com/media/GEwWsipXQAACuK1.jpg,
1750798789525266795,@ManAfirth @ellieokwilson Why do you think strong &amp; powerful women “annoy” men ? It boils down to insecurity. Why would they choose to humiliate otherwise ?,https://twitter.com/TeaLover2020/status/1750798789525266795,tweet,TeaLover♥️,@TeaLover2020,Ireland,"@ManAfirth,@ellieokwilson",,1,0,0,0,58,0,2024-01-26 03:32:14,,
1750798595123736989,feeling the urge to randomly annoy and spam ppl with messages 💖,https://twitter.com/i_pame_/status/1750798595123736989,tweet,. 𝐽𝑒𝑠𝑠𝑖𝑐𝑎 .,@i_pame_,,,,1,0,0,1,16,0,2024-01-26 03:31:27,,
1750798587959869530,@mk00350 日本人を増やすことが重要,https://twitter.com/Annoy1ngsouven1/status/1750798587959869530,tweet,はた迷惑な置き士産,@Annoy1ngsouven1,,@mk00350,,0,0,1,8,189,0,2024-01-26 03:31:26,,
1750798369096949850,"I haven't been here lately, but I have some time, so spare this lady some new friends to annoy and even to talk to! 🤍",https://twitter.com/heralenee/status/1750798369096949850,tweet,HERA.,@heralenee,Hikari. She Her. Married.,,,6,1,0,13,527,0,2024-01-26 03:30:34,,
1750797576947794217,@luvdez_ anddd ice spice's voice doesn't annoy me. does not change the fact flo milli's voice is annoying to some people. don't know what you're getting at here,https://twitter.com/d0novin/status/1750797576947794217,tweet,dj ‧₊ 💋,@d0novin,he/him | 🏳️‍🌈,@luvdez_,,0,0,0,0,55,0,2024-01-26 03:27:25,,
1750797161011580938,@jinzixuans I thought he’s annoying at first but we can annoy each other alright and his abandonment issue is quite cute,https://twitter.com/nemoYX/status/1750797161011580938,tweet,🐰Some Of You 🐰,@nemoYX,,@jinzixuans,,1,0,0,1,4,0,2024-01-26 03:25:46,,
1750796846589673802,"@AliceDangAnh He's so cute here, acting silly/goofy and cute to annoy Shoko and Nanami 🤭🥰",https://twitter.com/gojotoyume/status/1750796846589673802,tweet,gojotoyume,@gojotoyume,,@AliceDangAnh,,1,0,0,1,43,0,2024-01-26 03:24:31,,
1750796623460839452,@yay_tunes This thing dey annoy me chai i no dey wear white Comot anyhow again 😭😂,https://twitter.com/odunayo_moolze/status/1750796623460839452,tweet,Odunayo,@odunayo_moolze,,@yay_tunes,,0,0,0,3,60,0,2024-01-26 03:23:37,,
1750796328114741717,The axis of resistance starts to annoy non-western countries (conflict with Pakistan as well). This is where things become spicy.,https://twitter.com/ClundXIII/status/1750796328114741717,tweet,Simon Michalke,@ClundXIII,Erlangen,,,0,0,0,0,9,0,2024-01-26 03:22:27,,
1750796106793877907,"@Mankaeza Do really have a role 🤔, they are here to annoy the human race nje, I am always armed for the kill 😭😭",https://twitter.com/PatThebe67/status/1750796106793877907,tweet,MY PEOPLE SAY.☝,@PatThebe67,"Johannesburg ",@Mankaeza,,1,0,0,0,62,0,2024-01-26 03:21:34,,
1750796042671362164,@solanotfr Make una go rest ejor… i no fit stress my brain na the Japanese dey annoy me pass i love Kdrama die but make cartoon dey speak Japanese na wa,https://twitter.com/r1done_/status/1750796042671362164,tweet,Ridwan,@r1done_,"Ibadan, Nigeria",@solanotfr,,1,0,0,0,15,0,2024-01-26 03:21:19,,
1750795934554853739,"Urquhart Castle, Loch Ness (Scotland) overlap of my watercolour reconstruction from 1980s. Site seized by the MacDonald family in 1452 to annoy King James II of Scots in his War with the Black Douglases. #UrquhartCastle #ScottishCastles #HistoryRebuilt https://t.co/tYusb2Rsud",https://twitter.com/andrewsp2009/status/1750795934554853739,tweet,Andrew Spratt,@andrewsp2009,Macmerry,,"#UrquhartCastle,#ScottishCastles,#HistoryRebuilt",0,0,0,6,194,0,2024-01-26 03:20:53,https://pbs.twimg.com/tweet_video_thumb/GEwTlTbWgAASDAO.jpg,https://video.twimg.com/tweet_video/GEwTlTbWgAASDAO.mp4
1750795730934206506,@ChrisLXXXVI We did this to just annoy you. We know how easily you’re triggered. Job done.,https://twitter.com/hergesmith/status/1750795730934206506,tweet,Herge Smith,@hergesmith,"Sunshine Coast, Queensland",@ChrisLXXXVI,,0,0,0,0,9,0,2024-01-26 03:20:05,,
1750794553840250916,most neurotypicals annoy me.,https://twitter.com/Jukki_BatRat/status/1750794553840250916,tweet,Jukki Line Johansen,@Jukki_BatRat,"Esbjerg, DK",,,0,0,0,1,41,0,2024-01-26 03:15:24,,
1750794480410619958,"@THFC545 @InvertTheWing Honestly ive said for years if Liverpool dont win something Spurs are my second choice because their fans where sound in Madrid and everyone just had a laugh
Just because of this tit hes got me wanting you to get beat every week now,just to annoy him🤣",https://twitter.com/Johnhallmark7/status/1750794480410619958,tweet,John hallmark,@Johnhallmark7,,"@THFC545,@InvertTheWing",,1,0,0,6,31,0,2024-01-26 03:15:06,,
1750793918138995104,"Be clingy with me, always text me, annoy me, send me your selfies, tell me about your day, i fucking love that shit.",https://twitter.com/skyboss_daniel/status/1750793918138995104,tweet,Alpha Male 🐺🌒🖤,@skyboss_daniel,Earth 🌎,,,0,0,0,1,13,0,2024-01-26 03:12:52,,
1750793782117781585,@officially_Gino They annoy me yoh,https://twitter.com/wanda_malunga/status/1750793782117781585,tweet,Wanda,@wanda_malunga,"Johannesburg, South Africa",@officially_Gino,,0,0,0,1,63,0,2024-01-26 03:12:20,,
1750793034483081267,"be clingy with me, always text me, annoy me, send me your selfies, tell me about your day, i fucking love that shit. https://t.co/TXV6tjV120",https://twitter.com/talhay6715/status/1750793034483081267,tweet,Talha 🫀,@talhay6715,,,,1,0,0,3,68,0,2024-01-26 03:09:22,https://pbs.twimg.com/media/GEwQ_GCbkAAO6mE.jpg,
1750792797853036610,"Few things annoy me more than people who are on a warpath to bitch about everything, acting as if they’re some form of intellectual about the subject, with zero suggestions on what to do about it or any form of willingness to get their skin in the game to do anything about it.",https://twitter.com/SuperSparkplugs/status/1750792797853036610,tweet,Jordan Sparks - Civic Story Out Now!,@SuperSparkplugs,"Toronto, Ontario",,,0,0,0,0,42,0,2024-01-26 03:08:25,,
1750792441718776185,@hmph_y they annoy 😂,https://twitter.com/NubianSkywalker/status/1750792441718776185,tweet,Luke ツ,@NubianSkywalker,🇿🇲🇧🇼,@hmph_y,,0,0,0,0,92,0,2024-01-26 03:07:00,,
1750792326174445986,@SubhasishDatta8 Joy Shree Ram 🙏,https://twitter.com/annoy_1234/status/1750792326174445986,tweet,Aniket Chakraborty,@annoy_1234,,@SubhasishDatta8,,0,0,0,0,1,0,2024-01-26 03:06:33,,
1750791935726338444,"be clingy with me, always text me, annoy me, send me your selfies, tell me about your day, i fucking love that shit.",https://twitter.com/feelthruwords/status/1750791935726338444,tweet,feelings,@feelthruwords,,,,1,2,27,86,3669,6,2024-01-26 03:05:00,,
1750791731732472263,@LDTFerguson If they allowed Fausia Ibrihim to continue after the foul language she called Labor supporters then I don't doubt LM will remain to annoy many viewers away from Backroads which would be a real shame.,https://twitter.com/EvelynMJean/status/1750791731732472263,tweet,Jeanette McCormack,@EvelynMJean,,@LDTFerguson,,0,0,0,2,24,0,2024-01-26 03:04:11,,
1750791521224306801,@GhibliFan93 @GamerIcon If you resort to trying to annoy me by spamming meaningless replies you have already admitted your inferiority in several ways.,https://twitter.com/DaniDeli3/status/1750791521224306801,tweet,Militaristic hipster,@DaniDeli3,"Sofia, Bulgaria","@GhibliFan93,@GamerIcon",,1,0,0,0,12,0,2024-01-26 03:03:21,,
1750791501939167611,"I am so happy to see Motaz full of happiness and joy. Alhamdulillah! 
❤️🇵🇸

Share this to annoy Washed up Zionist Actress Debra Messing.",https://twitter.com/DaniJ94/status/1750791501939167611,tweet,Danielle Johnson,@DaniJ94,"Manchester, England",,,0,0,1,5,228,0,2024-01-26 03:03:16,,
1750791486734553231,"Trying to watch #BlackClover  but they annoy me, those idiots never take shxt serious, now they all dying them weak fools smh 😤",https://twitter.com/Bo_se7en/status/1750791486734553231,tweet,👻,@Bo_se7en,,,#BlackClover,0,0,0,1,90,0,2024-01-26 03:03:13,,
1750791365284282613,Bro that's how I annoy my sister😂,https://twitter.com/Jkstanner_07/status/1750791365284282613,tweet,BTSXUniverse07,@Jkstanner_07,,,,0,0,0,0,7,0,2024-01-26 03:02:44,,
1750791328894517278,Annoy the cat and she would get back at you. https://t.co/zqmHhlAXWb,https://twitter.com/mansikoul/status/1750791328894517278,tweet,Mansi🌿,@mansikoul,Jammu & Kashmir,,,0,0,0,0,55,0,2024-01-26 03:02:35,https://pbs.twimg.com/ext_tw_video_thumb/1750790873581817856/pu/img/r7KNGYltbTCeTeq-.jpg,https://video.twimg.com/ext_tw_video/1750790873581817856/pu/vid/avc1/720x1280/jHLviX07ch_mfGOs.mp4?tag=12
1750790623404454351,@Flailmorpho_ I'll literally go spawn in some granite or slate to make the sides of a mountain better so it doesn't annoy me. Single player experiences are meant to be fun any enjoyable!,https://twitter.com/LuneShimmers/status/1750790623404454351,tweet,Puppybrain'd Kitty ΘΔ,@LuneShimmers,"They/She/It | 24 | ΘΔ | 🇮🇪 ",@Flailmorpho_,,0,0,0,2,39,0,2024-01-26 02:59:47,,
1750790098877084138,I'm finally going to clean out my followers in the morning because it's getting to a point where it's starting to annoy me over the amount of fake accounts that follow me,https://twitter.com/Zyrethemighty/status/1750790098877084138,tweet,Vincian,@Zyrethemighty,They/It 🐟,,,0,1,0,0,99,0,2024-01-26 02:57:42,,
1750789995353477173,"@ippvch Beautiful voice! And singing can be very helpful to help preserve mental health. If thoughts were shields, you would all be safe! And in the meantime, I annoy my congress critters in the hopes that they will do the right thing…
Sigh…",https://twitter.com/AnkeDosedal/status/1750789995353477173,tweet,Anke 🧡(🇺🇸🇩🇪) 🌻💛💙,@AnkeDosedal,"California, USA",@ippvch,,0,0,0,4,53,0,2024-01-26 02:57:17,,
1750789922615931362,Straight coming to annoy yo ass😭😭😭😭,https://twitter.com/kursebuggy/status/1750789922615931362,tweet,HYPEBUGGY,@kursebuggy,,,,0,0,0,0,84,0,2024-01-26 02:57:00,,
1750789852730212481,"I will not lie, they are really starting to annoy me heavily https://t.co/GbZ4j29XGz",https://twitter.com/VoxframeIo/status/1750789852730212481,tweet,⭐️Elite Cipher-Enhanced Power Idol ⭐️,@VoxframeIo,Dueling in Idol Hell he/him,,,1,0,0,4,285,0,2024-01-26 02:56:43,"https://pbs.twimg.com/media/GEwOF5hWUAAMDih.jpg,https://pbs.twimg.com/media/GEwOF5hWYAARccH.jpg",
1750789665337270630,@James38063484 @MLBNetwork @MLBNow @Yankees @TheJudge44 They deliberately do these lists only to annoy &amp; thereby get attention ☹️,https://twitter.com/FrankMalfitano/status/1750789665337270630,tweet,Frank Malfitano,@FrankMalfitano,Santa Monica,"@James38063484,@MLBNetwork,@MLBNow,@Yankees,@TheJudge44",,0,0,0,0,60,0,2024-01-26 02:55:58,,
1750789663215014089,Spelling/wording mistakes annoy tf outta me. Had to rewrite a Tweet 3 times ffs 😭,https://twitter.com/XDBlueBot54/status/1750789663215014089,tweet,HarrietNToland,@XDBlueBot54,,,,0,0,0,1,198,0,2024-01-26 02:55:58,,
1750788923390104053,"@DerekJGrossman “I look beautiful? Are you sure, President Xi?”

“Yes, dear President MyZoo. Just go annoy India.” https://t.co/uo6ygmBiM6",https://twitter.com/BuffetdaGreat/status/1750788923390104053,tweet,Buffet,@BuffetdaGreat,Multiverse,@DerekJGrossman,,0,0,0,1,19,0,2024-01-26 02:53:02,https://pbs.twimg.com/tweet_video_thumb/GEwNPeGbMAA_bce.jpg,https://video.twimg.com/tweet_video/GEwNPeGbMAA_bce.mp4
1750788738848813074,"Being up in the middle of the night alone pisses me off, let Be find someone to annoy lol",https://twitter.com/ayoo_christmas/status/1750788738848813074,tweet,Annie Positions,@ayoo_christmas,Alone,,,0,0,0,1,78,0,2024-01-26 02:52:18,,
1750787895923785731,"@LowEndSherb that is completely wrong 
you honestly don’t annoy me at all",https://twitter.com/Unknown124885/status/1750787895923785731,tweet,Unknown12,@Unknown124885,inside you,@LowEndSherb,,0,0,0,1,4,0,2024-01-26 02:48:57,,
1750787868984070514,@rubydanger666 hey comrades ✊🏼 thank you! a lot of us are no longer kids but we certainly can do noisy. we will annoy  zionists until palestine is free. also @army4palestine with their palestinian admins have been doing a tremendous job and we're working on helping them restore their account.,https://twitter.com/findingyoongii1/status/1750787868984070514,tweet,findingyoongiinthesky⁷ 🍉,@findingyoongii1,,"@rubydanger666,@ARMY4Palestine",,1,0,0,2,26,0,2024-01-26 02:48:50,,
1750787660010979359,Bpd more like annoy all my friends and loved ones until I make them abandon me because that's a lot better than them just doing so disorder,https://twitter.com/XueKitten/status/1750787660010979359,tweet,catboy bebop,@XueKitten,pfp by megaloma.nia on insta,,,0,0,0,3,49,1,2024-01-26 02:48:00,,
1750787620324405390,"Yayyy! I got this one right !

I wonder if I should share more of these fun Astro quizes or if they annoy my Buddhist followers 😂",https://twitter.com/BeraHugs/status/1750787620324405390,tweet,Bera,@BeraHugs,"Bucharest, Romania",,,1,0,0,0,100,0,2024-01-26 02:47:51,,
1750787590255743036,@Merk_Gang Always trying to annoy you,https://twitter.com/AaronTide/status/1750787590255743036,tweet,🇺🇬Ashe🇸🇩,@AaronTide,,@Merk_Gang,,0,0,0,1,29,0,2024-01-26 02:47:44,,
1750787334281322962,"And don't worry, you're not going to annoy people by repeating the problem. 

Repetition is a good thing when it comes to powerful messaging.",https://twitter.com/_mikepreneur/status/1750787334281322962,tweet,Michael Muoghalu • Real Estate SM Strategist,@_mikepreneur,Meet Michael 👉,,,0,0,0,1,2,0,2024-01-26 02:46:43,,
1750787235639648665,Female friends annoy me so much🙄🙄 that’s why they gatta go,https://twitter.com/liihle_vera/status/1750787235639648665,tweet,Thubelihle Makhuhleni,@liihle_vera,,,,1,0,0,3,323,0,2024-01-26 02:46:19,,
1750787202756272200,@Nokunqo Like why can I not just die nje,https://twitter.com/thobagwebu/status/1750787202756272200,tweet,Y'all Annoy Me,@thobagwebu,"Eswatini ",@Nokunqo,,1,0,0,0,14,0,2024-01-26 02:46:11,,
1750786929610653721,"apart from jing yuan insisting on calling his lion a cat, i also like the headcanon of jing yuan calling her a she even if she is a male lion (only in informal settings and to annoy the others ofc)",https://twitter.com/yuki_15000/status/1750786929610653721,tweet,— yunyun,@yuki_15000,prob playing videogames,,,0,0,0,2,97,0,2024-01-26 02:45:06,,
1750786783929888955,"@LowEndSherb That’s completely wrong
You don’t annoy most people at all
You actually make some people feel better!",https://twitter.com/SupaKatt/status/1750786783929888955,tweet,بالعربية Katterpillar 🍉,@SupaKatt,Click the link below everyday,@LowEndSherb,,0,0,0,0,9,0,2024-01-26 02:44:31,,
1750786501401583670,"FULL RAINBOW in 19s with 7 moves. “A positive attitude may not solve all your problems, but it will annoy enough people it make it worth the effort.” - Herm Albright. https://t.co/DCdBPeRloK",https://twitter.com/cbbrookes/status/1750786501401583670,tweet,Carol Nightingale,@cbbrookes,,,,0,0,0,0,2,0,2024-01-26 02:43:24,,
1750786404957761703,"@RadiantBlvck 〝 W-WHAT NONSENSE IS THIS. . . ?! 〞

Finesse of gravity didn't annoy him, it was the fact a mere 𝘨𝘯𝘢𝘵 managed to do so. Manipulating space within his presence, to defy the prowess of the true apex predator, of this universe and the next. It was the ultimate disrespect,

—",https://twitter.com/PlanetaryEnd/status/1750786404957761703,tweet,𝐌𝐎𝐑𝐎.,@PlanetaryEnd,,@RadiantBlvck,,1,0,0,0,33,0,2024-01-26 02:43:01,,
1750785647085027807,@sunflow15685280 Nope. I hate flying. But I appreciate the offer. Can you take all the people that annoy me instead? Then I'll have a break where I am. 🙂,https://twitter.com/TheDaviMai/status/1750785647085027807,tweet,Davi Mai,@TheDaviMai,Australia,@sunflow15685280,,1,0,0,2,47,0,2024-01-26 02:40:00,,
1750785211187515598,when you remember you have siblings you can annoy.,https://twitter.com/fuckpoppyy/status/1750785211187515598,tweet,seeyuhh,@fuckpoppyy,🇿🇦,,,0,0,0,1,109,0,2024-01-26 02:38:17,,
1750785020644745226,"@Urrmi_ Why to make happy, let us not annoy any one then,as far as possible.☺️",https://twitter.com/sdsharmapune/status/1750785020644745226,tweet,S.D.Sharma,@sdsharmapune,Pune--Kota India,@Urrmi_,,0,0,0,1,10,0,2024-01-26 02:37:31,,
1750784957025337608,I'm gonna annoy y'all with this New Priddy Ugly🔥🔥 https://t.co/zA4dsdJL7F,https://twitter.com/LookUs_JNR/status/1750784957025337608,tweet,Tshi-Amo Molefe,@LookUs_JNR,Pretoria & Brits ( Bethanie ),,,2,1,3,6,1121,0,2024-01-26 02:37:16,https://pbs.twimg.com/ext_tw_video_thumb/1750784760719319040/pu/img/d_ysPHlLGuTOZiR8.jpg,https://video.twimg.com/ext_tw_video/1750784760719319040/pu/vid/avc1/720x1280/QMvYo_fc9OEWXNE2.mp4?tag=12
1750784695258820752,I wish I could just be normal. even with treatment I'm gonna have to manage this shit forever. I wish I could just go to bed knowing exactly what I'm doing the following day n wake up and just get on with it but I can't and everyone acts like I'm doing it just to annoy them,https://twitter.com/xvzomboyii/status/1750784695258820752,tweet,𝕵𝖆𝖘𝖕𝖊𝖗 🖤 16,@xvzomboyii,they/them,,,0,0,0,0,3,0,2024-01-26 02:36:14,,
1750784490538946842,Wyclefs parts always annoy me🥴 lol,https://twitter.com/SistaHealing/status/1750784490538946842,tweet,A 🌬️High Spiritual Gangsta💫,@SistaHealing,,,,1,0,0,0,201,0,2024-01-26 02:35:25,,
